id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
k49XnUNhwa_jRdhaG4uE6Q,Thompson,540,"2010-01-29 00:00:00",94,69,59,28,3.89,12,6,2,0,6,24,28,42,42,15,10
k4M43lXJuQMpQW65DTqzIQ,Kevin,440,"2010-12-12 00:00:00",193,116,186,73,3.68,232,36,29,7,7,402,538,612,612,153,62
K4syDwGR1oXQ_pcpyXhM8A,G,56,"2011-04-23 00:00:00",0,0,0,0,3.71,0,0,0,0,0,2,1,1,1,0,0
K5EatrMmGvSFigQw_Uhavw,Kim,90,"2007-09-04 00:00:00",0,2,2,0,3.57,2,0,0,0,0,1,1,4,4,0,0
k63XGNVfcHneWn_DF4lRsQ,Glenn,78,"2009-07-06 00:00:00",0,1,2,1,3.95,0,0,0,1,0,2,0,1,1,2,0
k6CPgA92i_W6IvS92JOCzw,Derek,27,"2011-04-18 00:00:00",4,2,3,0,4.52,0,0,0,0,0,0,0,0,0,0,0
k6dajR1dGj9LefIoRxvfYA,Vincent,228,"2011-10-03 00:00:00",659,400,175,18,3.93,12,9,4,3,4,10,36,19,19,19,9
K6GM4-fMcVPG77lzgpOHeQ,Bill,55,"2008-12-15 00:00:00",513,330,431,8,4.04,3,0,1,1,0,1,14,6,6,2,0
k6yIWgBW-up28RBEzkreCQ,Kevin,62,"2010-07-20 00:00:00",2,7,3,2,3.85,0,0,0,0,0,0,1,0,0,0,0
k7E1aENhvR2HdqJ9HLaa3A,L,24,"2008-09-22 00:00:00",0,0,0,1,3.28,0,0,0,0,0,1,1,0,0,0,0
k7Sxq7nlahEYbggzLUJMnw,Kevin,92,"2009-03-14 00:00:00",2,2,0,4,4.04,1,2,0,0,0,0,3,6,6,3,1
K7W2UaUGJvpbqiqObRhQQQ,Michelle,71,"2011-05-01 00:00:00",2,1,0,1,3.92,0,1,0,0,0,0,1,0,0,1,0
K7zshhhfoL3b5hbxbl6T5g,Nicole,91,"2013-02-20 00:00:00",67,56,58,5,3.83,5,1,1,1,0,5,1,9,9,8,0
k8okFWX0acPR8c4L7XM55A,Kalli,29,"2012-06-01 00:00:00",0,0,2,1,3.9,0,0,0,1,0,3,0,1,1,1,0
K8ZE-biKcFS6rdb332bRUw,David,20,"2016-06-26 00:00:00",0,0,0,0,4.62,0,0,0,0,0,0,0,0,0,0,0
K90OnkFY934gIJaSq5DycQ,Kellie,27,"2014-04-26 00:00:00",28,10,4,1,4,0,0,0,0,0,1,0,0,0,0,0
k9gxeLJql46QmkrN7YJWLA,Emily,51,"2015-01-09 00:00:00",14,4,2,1,3.63,0,1,0,0,0,1,0,0,0,0,0
k9IJk6EiCxa7zdneGBMzMQ,Mike,57,"2011-08-30 00:00:00",40,11,11,0,3.87,0,0,0,0,0,1,0,0,0,0,0
k9iqQY7FOxxf9C5S0ZRlYw,HB,36,"2015-01-02 00:00:00",4,4,0,2,3.58,0,0,0,0,0,0,0,2,2,0,0
k9OyojQIu2-JRrhPWmXRNg,Rob,29,"2011-10-05 00:00:00",9,0,0,0,4.28,0,2,0,0,0,0,0,0,0,0,0
kaaL3wuBhtVnnj8yiL2jYA,Janet,26,"2009-04-30 00:00:00",103,1,5,4,4.29,0,0,0,0,0,0,0,0,0,1,0
KABt0m_4IqRv4-b3dW6M1A,Boyd,48,"2008-10-30 00:00:00",3,1,0,4,3.68,1,2,0,0,0,0,4,0,0,2,0
kACOkzR_fichdm5kVRjqwA,Rob,54,"2011-10-21 00:00:00",23,0,0,1,3.77,0,0,0,0,0,0,0,0,0,0,0
KADnVw-yJIxmkFQGFyFjHQ,Dan,33,"2011-10-21 00:00:00",0,0,0,0,3.88,0,0,0,0,0,0,0,0,0,0,0
kAeqEOGvQyI6quLXv8y1hQ,Karen,178,"2008-02-17 00:00:00",14,3,9,28,3.82,16,7,1,5,0,11,11,24,24,9,8
kaJCbdYCy657hmpY6Eb82w,KD,174,"2011-04-19 00:00:00",181,77,8,16,3.21,6,2,1,1,0,9,16,23,23,1,1
kAn51S7IRBv61dBSnwmGVg,Cosmolicious,144,"2006-01-28 00:00:00",201,114,50,18,3.81,14,4,0,2,0,10,13,19,19,15,1
kas4uf5k8fr41RQB9PUScA,Christina,32,"2011-03-27 00:00:00",4,0,0,0,4.06,0,0,0,0,0,0,1,0,0,1,0
KAU0uc4Ff_RNfJ_3_BKgug,Nathan,65,"2009-01-14 00:00:00",9,4,2,0,3.66,2,2,0,0,0,0,8,13,13,6,0
kayrvUYnrCumZ1x-KTU20w,James,31,"2014-01-05 00:00:00",2,1,1,0,3.42,0,0,0,0,0,0,1,0,0,1,0
KBDP0QCHbCuisidKT6GPow,Tara,55,"2011-01-01 00:00:00",25,12,8,4,4.02,2,0,0,0,0,2,2,1,1,1,0
KbgxG5R-JdSvUMadGo-Nzg,Micah,25,"2011-10-23 00:00:00",8,0,0,0,2.69,0,0,0,0,0,0,1,0,0,0,0
KBh4r16e9Grc1HI9pG4wTg,Rainie,450,"2011-07-12 00:00:00",152,28,23,25,3.57,22,4,0,1,1,18,32,21,21,18,2
kBSJuinVQkihq2-rXBR9gA,Brian,30,"2013-09-05 00:00:00",3,1,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0
KBXoARr7oco47z77xFEY7w,E,29,"2012-03-08 00:00:00",4,0,0,1,3.31,0,0,0,0,0,0,0,0,0,0,0
kBy2MAMpx9S4g-WV3gPsKg,Cori,216,"2008-05-31 00:00:00",27,8,3,11,3.42,10,2,0,0,0,5,6,8,8,9,0
kbZymWEB--UFsy5ql3cizg,Erin,30,"2012-01-28 00:00:00",1,0,0,1,4.57,0,0,0,0,0,0,1,0,0,0,0
kc-rnN-ndnFTdHG4TfIgeQ,Maurice,366,"2007-11-14 00:00:00",240,190,231,55,3.76,70,13,3,6,7,46,46,87,87,29,5
kCC1fX-Nheg7GNCjH45OXA,Terriann,25,"2012-05-07 00:00:00",14,1,0,1,3.5,0,0,0,0,0,0,1,0,0,0,0
kcdxKKjTMRf4kH6KmIcnzA,Lori,31,"2013-02-23 00:00:00",0,0,0,1,4.29,1,0,0,0,0,0,0,0,0,0,0
KcFMI-hsr2Em7whfI4OM5g,Katya,240,"2012-02-11 00:00:00",432,40,16,20,3.76,20,4,0,0,0,12,24,16,16,29,4
kCGHu5ZbNzrdLm163LBKqw,Javier,57,"2011-02-20 00:00:00",2,0,3,2,3.7,0,0,0,0,0,0,1,0,0,0,0
kCgVR7jgp9lHUbJo-ymrMA,Lisa,98,"2007-11-15 00:00:00",49,34,14,5,3.81,3,3,0,0,0,3,1,13,13,3,0
kcR_trmeXnhrivOjlShu_A,Vicky,30,"2011-09-21 00:00:00",123,16,25,0,4.24,0,1,0,0,0,0,2,0,0,0,1
kctHcITfb7SWy2KFxeRoGg,Chip,46,"2011-03-31 00:00:00",0,0,0,1,4.96,0,1,0,0,0,2,0,1,1,0,0
kcXvSnE7vwA5JBnLMZnL4w,katie,50,"2011-02-03 00:00:00",8,12,2,4,3.88,1,1,0,0,0,0,1,0,0,1,1
kc_gxL8M3lWUJnD4nclhAg,Bernadette,229,"2013-03-06 00:00:00",6,0,3,7,3.95,2,1,0,0,0,1,2,4,4,1,1
kDkFRqefrskzQqPAeaWfpQ,Thuy,120,"2008-04-10 00:00:00",15,5,4,9,3.84,2,1,1,0,0,5,1,3,3,3,1
KDNM_tFtj1w-8s2ERTotWA,Armand,116,"2012-01-04 00:00:00",45,5,45,6,3.82,4,1,1,0,0,5,12,2,2,2,0
kdZWB-Aq1Bkhuwx6Su1DYw,Lara,53,"2012-11-15 00:00:00",1,0,0,1,3.85,3,0,0,0,0,2,3,1,1,1,1
ke0wwp9Dx5CVUWP18keLag,Marilynn,1228,"2010-07-01 00:00:00",82,10,16,19,3.48,3,3,2,1,0,10,16,10,10,9,6
keBv05MsMFBd0Hu98vXThQ,Jesse,306,"2014-01-11 00:00:00",1403,154,264,8,4.85,4,6,0,0,0,1,7,6,6,0,3
KEBvAP-lG8oOUaX4coq0cg,Issan,155,"2016-07-07 00:00:00",7,9,10,11,3.99,3,1,1,0,0,3,4,7,7,15,5
keDazGWGqHcaQIp4epHgVA,Leah,37,"2011-04-19 00:00:00",6,0,0,0,3.73,0,0,0,0,0,1,1,0,0,0,0
kefG_WPKe2Pvr_W7b-_eFw,Maria,44,"2011-10-09 00:00:00",11,0,0,0,3.82,0,0,0,0,0,0,0,0,0,0,0
kekWHvIqBIu1JHJ4j01PLg,Liz,36,"2012-09-20 00:00:00",2,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0
KeuwC8E1238SP6xyKpBM6w,Alicia,501,"2006-10-26 00:00:00",375,182,455,62,3.75,78,12,5,22,5,49,73,129,129,47,8
KfgCW1VH4BqPenhLjMSgUw,Dana,491,"2009-09-14 00:00:00",462,121,146,52,3.97,69,14,6,2,2,53,119,159,159,136,29
KfhRtEf6uZ66csDZhRqRzQ,babe,59,"2008-04-23 00:00:00",54,27,39,1,3.97,0,0,0,0,0,0,1,0,0,1,0
KfJJUPwrVjE1wmiZ6apbEQ,Bear,161,"2007-08-21 00:00:00",85,31,31,11,3.26,0,3,2,0,0,10,14,5,5,5,1
KFsbACIHXQxyff_W6CN1LA,Karen,29,"2015-04-15 00:00:00",0,0,0,2,3.97,1,2,0,0,0,4,1,1,1,4,0
kFUEdbs8CvQI_-gsWU98eA,Peta,151,"2012-09-20 00:00:00",5,10,0,0,3.62,0,0,0,0,0,0,0,0,0,0,0
KFZISl5mOUJ6bu3qCUrO-g,Dru,833,"2008-02-06 00:00:00",906,902,967,95,3.45,460,34,55,42,33,343,665,992,992,250,257
kgAiyUPCeemokjHOOBa6_g,M,33,"2017-02-20 00:00:00",0,0,0,1,4.24,0,0,0,0,0,0,1,0,0,1,4
KgAMER1nz-3oZBBI3xGN3w,Joe,39,"2008-02-16 00:00:00",1,1,1,2,3.49,1,0,0,0,0,1,0,1,1,1,1
KgbTukJRGvtoNmPICKlO1w,Jason,263,"2012-11-10 00:00:00",389,390,388,111,4.73,1046,28,11,2,1,432,814,886,886,186,1088
kGF6xfpPNHhvfHOK-K7DJw,Kate,25,"2014-05-07 00:00:00",21,5,7,2,4.04,0,0,0,0,0,0,0,0,0,0,0
Kgmvv8Y7WJLNOvbIiKHCoA,Art,330,"2009-04-16 00:00:00",72,6,14,2,3.62,0,1,0,0,0,3,3,0,0,2,0
kgpHmQN78nIfil-gdEDsqA,Grace,62,"2009-06-26 00:00:00",10,2,4,2,4.43,1,0,0,0,0,2,1,1,1,0,0
KGwwCPipqqMhjg0ABCjIIg,Sylvia,22,"2011-11-11 00:00:00",2,0,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0
KGx6I4Q9gMCCHfEAokYS3A,Ben,24,"2009-04-10 00:00:00",10,8,11,1,3.52,0,0,0,0,0,0,0,0,0,0,0
kHGRDaZt4nHgNSJcjOTDeQ,Jason,290,"2008-08-05 00:00:00",138,104,98,8,3,11,6,1,0,1,7,8,14,14,25,0
KhH37MS2IGcC0gIy3AlbAg,Matt,53,"2013-03-19 00:00:00",0,1,0,0,3.57,0,0,0,0,0,0,0,0,0,1,0
khKXHTYzcbQO8WyrtQy5og,Fred,78,"2008-01-28 00:00:00",121,27,6,2,3.9,2,0,1,0,1,0,2,4,4,1,0
khOZLao8EE3oCrT6xn_HJg,Bethany,52,"2013-01-28 00:00:00",10,5,4,1,4.04,0,0,0,0,0,0,1,1,1,1,0
khWps7J16XT6B9YHbXjeZg,Eva,371,"2007-12-03 00:00:00",12,5,1,44,3.73,26,10,7,8,1,23,11,41,41,21,7
khyig4aF00tZsTYw4F4GLg,Dawn,331,"2010-05-28 00:00:00",132,71,53,20,3.97,26,4,5,4,1,10,37,24,24,10,1
Ki51pIvS4lI5LD1KTevMsQ,Lisa,27,"2011-10-04 00:00:00",4,0,0,1,2.03,0,0,0,0,0,1,3,0,0,0,0
KIdZbqS9owKa8zDTwC5s6g,birdie,86,"2009-05-02 00:00:00",33,0,2,8,4.45,4,1,0,0,0,0,2,2,2,2,3
KiEsD-E_zVrGycsyGxfA1w,Alejandro,122,"2010-03-12 00:00:00",16,4,2,12,3.92,0,1,0,0,0,1,5,2,2,0,1
KiIZW1ucr8Yxl4rW3IO34w,Vicky,474,"2014-09-02 00:00:00",7,1,0,2,4.07,0,0,0,0,0,2,0,0,0,0,0
Kij3NAKr3xqUF2ylKH-5HQ,Shelley,635,"2011-03-29 00:00:00",682,437,19,70,3.46,19,3,6,5,0,20,38,64,64,27,14
kiles73Q8nqTUZMmfjtBpQ,Sandra,73,"2008-06-20 00:00:00",6,2,0,5,4.23,6,0,0,2,0,3,7,10,10,2,0
KIO4N2hUbUbXehHFHDUTvw,Aspidistra,40,"2015-02-07 00:00:00",1,0,0,1,4.23,0,0,0,0,0,0,0,1,1,0,0
KIt2_8FHDmDBApPvzDVgrA,Jetgirl,40,"2007-05-06 00:00:00",13,1,1,3,3.67,2,0,0,0,0,4,1,6,6,0,0
Kj9cFO70zZOQorN0mgeLWA,Faiza,745,"2010-06-27 00:00:00",65,14,9,56,3.5,62,3,3,3,1,50,83,173,173,61,26
KjApEcJZmBU2yo-MjuLTLw,Aaron,45,"2013-03-30 00:00:00",9,2,2,0,4.29,0,0,0,0,0,1,1,0,0,0,0
kjaUSiRWhR9bF9KxOMbVvg,Michael,536,"2014-08-23 00:00:00",76,8,35,15,3.98,6,1,1,0,0,12,57,19,19,26,12
kjeX2RXvW7RhBbD2QLd5jA,Bao,794,"2010-04-29 00:00:00",55,37,85,126,3.67,190,13,8,3,3,95,246,312,312,131,50
KjkVkslFZ-9twCcTuj5S3A,Kyle,25,"2013-05-06 00:00:00",7,0,0,1,2.35,0,0,0,0,0,0,0,0,0,0,0
KjLjePO5TKKhmdo4ZwxKHA,Josh,54,"2012-03-25 00:00:00",22,19,16,7,3.65,2,1,0,0,0,3,2,10,10,0,2
KjOhQyC6kocsEih0T2Uc6A,Grace,1017,"2008-11-02 00:00:00",34,6,14,44,3.87,8,4,3,1,1,7,10,9,9,11,5
kjOyJEl4S4fTk5WhWmR3UQ,"Scott Diana",31,"2013-10-05 00:00:00",0,0,0,0,3.09,0,0,0,0,0,0,1,0,0,0,0
kJpwtZAUQmr7e8RMgHAojw,Argie,75,"2010-08-29 00:00:00",7,4,3,8,3.49,10,0,0,2,0,10,8,9,9,4,6
KJVRL1_1Caf-t_RwZ15DKQ,Shaun,67,"2007-08-10 00:00:00",3,4,0,2,3.84,0,2,0,1,0,0,0,1,1,0,0
kJwt2LWVaLOfzoI-GbMlvQ,Brittany,454,"2009-01-18 00:00:00",2291,1395,3801,69,3.9,202,13,5,7,10,170,766,395,395,132,11
kK-NklR8rOBsdBXL4oJLZg,Nhung,165,"2013-09-07 00:00:00",9,6,6,5,3.67,1,1,0,0,0,2,0,1,1,0,0
kk4DRO2Td-bn8nBQ275AKg,Rod,44,"2008-10-26 00:00:00",6,3,1,3,4.65,0,0,0,0,0,1,0,1,1,0,0
KKdBQXnUlVUZ0ZNTfMQoEA,Tolga,396,"2007-01-07 00:00:00",22,26,35,13,3.85,7,1,2,0,0,2,10,22,22,8,0
kKdGUrQV7obRu0qL3EGzwQ,Janice,37,"2011-05-22 00:00:00",3,2,2,1,4.62,0,0,1,0,0,1,0,1,1,0,0
kkF31xZwHj2cN9pH0l5N7A,Megan,79,"2011-07-28 00:00:00",12,0,0,2,3.87,0,0,0,0,0,1,1,0,0,0,0
KkKEcjqZYmLhy6Bd7oGIxw,J.R.,29,"2011-02-07 00:00:00",24,0,2,3,4.07,0,0,0,1,0,1,4,1,1,0,1
kkPmwboW5Fe5a0ZrqTvCHg,Miranda,88,"2010-08-03 00:00:00",1,4,2,1,3.98,0,0,0,0,0,0,0,0,0,0,0
kkYsGbpZadE9skXgf9m9lw,Jessica,25,"2010-12-18 00:00:00",6,2,0,4,4.08,1,0,1,0,0,3,1,0,0,0,1
klEBmV-ae5p02Y2ugT28AA,Luke,31,"2011-05-06 00:00:00",8,2,0,0,4.52,0,0,0,0,0,0,0,0,0,0,0
kLfXlJI1Hs7gfgp3CLXtVw,A,61,"2012-12-19 00:00:00",5,5,0,0,3.14,0,1,0,0,0,1,1,0,0,0,0
kliMN6j9GjLvkg-81Fb77g,"Raw In",50,"2015-10-10 00:00:00",2,0,1,0,3.93,0,0,0,0,0,1,0,1,1,0,0
KLletoFqkYWR8upBwhifnQ,Jay,77,"2007-11-05 00:00:00",77,5,4,0,2.88,0,0,0,5,0,3,1,4,4,1,1
KLMf23kkgLf-SPJLu4alUQ,Angie,26,"2011-11-27 00:00:00",23,3,6,4,4.7,2,0,0,0,0,0,2,0,0,2,1
klN7Yw_aVUBscqhlkpKkRA,Jin,170,"2010-06-06 00:00:00",0,0,0,10,4.04,14,0,0,2,0,20,30,25,25,6,8
KLOAIlB-1wIbzOiYvjbIIw,C.,70,"2013-12-15 00:00:00",4,2,12,2,3.83,3,0,0,0,0,1,2,1,1,0,3
KLUvRyRDUftXgFvUx50Kyg,Tifanie,82,"2012-01-20 00:00:00",46,1,13,12,4.2,1,0,2,0,0,2,6,2,2,2,0
kM70xTwz9sAJ3Zc6AdCLHg,Katherine,47,"2014-07-28 00:00:00",0,1,1,0,3.76,0,0,0,0,0,0,1,1,1,0,1
KMCi1sjfNke2gQQ9P3dGcw,Deanett,46,"2011-03-03 00:00:00",32,15,8,1,4.29,1,1,0,0,0,0,1,0,0,0,0
kmjsIXWv3JJQpnB9USgHBQ,Chad,55,"2011-10-24 00:00:00",0,0,0,0,4.29,0,0,0,0,0,0,0,1,1,0,0
kmMjPCFZgZjnhjZ2YiMhXQ,Peter,41,"2010-08-10 00:00:00",9,1,0,2,3.49,0,0,0,0,0,0,1,1,1,0,0
KMmYDdA2Uq7inLFLwWXW9A,Meghann,48,"2012-02-27 00:00:00",1,0,0,0,3.77,1,0,0,0,0,1,0,0,0,1,0
kMW8fw1TW_nJBr8R-cJzvA,Just,53,"2008-01-30 00:00:00",0,0,0,5,3.29,0,0,0,0,0,1,1,2,2,3,0
KmxNfw3vH6qUfVvAhtO8Ww,Maria,29,"2015-09-24 00:00:00",6,1,1,0,3.66,0,0,0,0,0,0,1,1,1,0,0
kn22EogI0lKJRuQA97Fw9A,Rony,55,"2014-02-17 00:00:00",41,0,1,3,4.16,0,0,0,0,0,1,1,0,0,0,0
kN2mY2zCa22X2fIPXpZZhg,Sharon,137,"2012-07-19 00:00:00",608,362,578,15,3.79,31,6,0,1,0,6,43,34,34,10,12
KN8tPxNa2ks8OOVECb34XA,Jan,83,"2009-10-03 00:00:00",53,92,4,2,3.76,1,0,0,0,0,0,3,0,0,3,1
KnANuhbLEJgSLtM4RAOXaQ,Erika,27,"2014-12-11 00:00:00",4,0,7,7,5,0,0,0,0,0,0,2,1,1,0,0
knFwHcdFmxOHcHUY8IOoUw,Karyn,463,"2015-04-29 00:00:00",11099,492,6302,98,3.43,72,12,3,3,0,89,344,185,185,104,170
KnGzbJMNHdKRA7jyiWLCgg,Antonette,63,"2013-03-09 00:00:00",7,1,0,0,3.13,0,0,0,0,0,1,0,0,0,0,0
kNL4SpfIdMC8GywGayDEOw,Kenny,1059,"2010-08-30 00:00:00",51,11,21,37,3.96,24,6,2,1,2,27,57,57,57,37,3
KNRwbAKYzHXjaWGQJc_pTg,Jimmy,182,"2015-08-06 00:00:00",37,8,3,7,3.84,3,1,0,0,0,2,2,6,6,7,0
knSvZR6ATjwqdPB21I6TuQ,BurtReynolds,51,"2012-10-05 00:00:00",13,9,1,3,3.75,0,0,1,0,0,3,2,1,1,1,0
Ko5uwz46Ui-nNR22ddDG5Q,Peace,149,"2009-07-30 00:00:00",357,55,66,9,3.74,10,3,2,0,0,18,70,35,35,16,9
kodN4VHOHqvq8Zu2LSbxLg,Erik,90,"2008-01-16 00:00:00",503,428,469,8,3.77,19,8,1,5,4,7,21,14,14,10,2
kofiqkPOeo1loQHsVbxQXg,Grace,882,"2008-03-27 00:00:00",3653,3785,3743,195,3.42,1785,198,99,168,61,594,834,1509,1509,443,68
KOjYo07sQ-w7sam9aIZObw,Sara,51,"2011-04-29 00:00:00",11,6,2,1,3.89,0,1,0,0,0,3,2,1,1,1,1
KOo-Zf1zB693nkG-4441_Q,Carol,233,"2010-06-03 00:00:00",100,11,7,1,4.16,1,0,1,0,0,2,1,11,11,1,2
KOWl_ZhqhYqY33-CbaJubw,Bobby,507,"2008-06-17 00:00:00",3114,3593,3321,115,3.94,1988,114,83,82,34,397,1617,1547,1547,532,222
Kp5KHBSmV-Htc9NeSjJfPA,Melissa,578,"2011-08-17 00:00:00",436,131,206,40,3.65,30,3,3,0,0,22,46,50,50,28,17
kP9Vy4l13mp-XOwuS8DYvQ,Samantha,75,"2010-08-02 00:00:00",23,3,2,16,4.03,12,0,1,5,0,4,4,8,8,3,2
KPIgYCQd-dD9aWKmLTzKBQ,Calvin,124,"2012-06-23 00:00:00",59,22,26,11,4.23,6,0,0,0,0,2,4,3,3,4,1
KPqOXroxF5roQuMsuitZ_w,Crystal,222,"2009-01-09 00:00:00",2,2,0,4,3.31,0,0,0,0,0,0,0,5,5,2,3
kpSaMjMbMumIm0tKoMhkvg,Hilary,101,"2007-07-13 00:00:00",558,161,58,10,4.18,5,3,2,0,0,11,7,8,8,1,0
kPv2YwoBX94pAEjeUELMEQ,Melissa,37,"2008-08-14 00:00:00",0,0,0,0,4.18,0,0,0,0,0,0,1,0,0,0,0
kpydooLHOJ0SPTPiptPfBA,Ryan,117,"2010-09-27 00:00:00",23,2,6,5,4.44,0,4,0,0,0,2,5,3,3,0,0
KQ9nwr-j-23a-CSzg0shgw,Trisha,20,"2006-04-18 00:00:00",5,1,1,3,4.17,0,0,0,0,0,1,1,0,0,0,0
KQ9TbTOBwC5PTX0HXq1Tng,Jade,633,"2013-01-20 00:00:00",2568,159,660,44,3.67,46,1,3,1,3,16,124,70,70,28,25
KQdrHxhEsRml283gtjNLGw,Peit,22,"2008-09-02 00:00:00",3,3,1,0,3.55,0,0,0,0,0,0,0,0,0,0,0
KqOf8Lih-rTtgr_V0WkaBA,Mr,596,"2011-01-15 00:00:00",40,33,2,5,3.48,1,0,0,0,0,14,6,5,5,1,0
kQoLnXuFJl5r3hYUw_MCGA,Tanya,158,"2013-01-05 00:00:00",7,0,0,1,3.72,1,0,0,0,0,9,0,7,7,4,0
kQRvPlqRDabtc2A9eAX3-A,Dil,406,"2010-02-28 00:00:00",862,433,623,59,3.51,45,14,8,0,7,63,168,75,75,73,5
Kr2gNfCvCpIocpRxiGlxuA,Hanley,22,"2009-10-23 00:00:00",0,0,0,0,2.96,0,0,0,0,0,0,1,1,1,0,0
KRcarrlaABmgM-EzofCh_g,Erin,474,"2011-08-15 00:00:00",60,99,60,51,3.78,75,34,5,6,8,27,104,157,157,96,22
KrG-G_3o_k1dQiiS7lpNXQ,Moses,83,"2011-09-23 00:00:00",162,1,81,6,4.19,1,0,0,0,0,0,3,2,2,1,0
KrP95PkU777p05lHnHyyOw,Michael,40,"2013-05-18 00:00:00",0,0,0,0,4.15,0,0,0,0,0,0,0,0,0,0,0
kRSm3Y3DdfIM7etuY4APhg,Tiffany,115,"2013-07-04 00:00:00",7,9,5,4,3.36,8,0,2,0,0,3,4,1,1,10,2
Ks5iD7CqahBsVFtn1TBtXw,Melissa,169,"2010-06-24 00:00:00",27,24,10,3,3.91,3,0,0,1,0,2,2,2,2,2,1
kSDOi3LmUpjYzWtucMAHrQ,Melissa,67,"2013-08-07 00:00:00",3,1,2,2,3.67,0,0,0,0,0,1,1,2,2,0,0
kSdQEgaj1NDCGtyVF8oTjg,Chris,124,"2009-06-09 00:00:00",68,14,12,4,4.05,0,0,0,0,0,3,4,0,0,0,1
ksIlRo0UXvsD-dnAKpGVPQ,Sarah,138,"2015-02-28 00:00:00",20,1,0,2,3.76,2,0,0,1,0,2,4,10,10,2,1
KsmVtnP65BBu3FUjUyu5rw,angie,42,"2008-01-24 00:00:00",151,73,16,2,3.7,1,0,0,0,0,0,5,3,3,2,0
kSQ0wmgwAW_szsQHXN7QxQ,James,44,"2011-12-28 00:00:00",99,12,9,0,3.36,0,0,0,0,0,2,0,0,0,0,0
KsqyjtRMvfBZaUXvv8Qh7g,Nino,27,"2013-12-08 00:00:00",0,0,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0
kSsJiWF-mByH0LLCbS6DbA,Sheree,197,"2011-03-13 00:00:00",84,85,73,64,3.89,246,21,13,25,10,46,143,167,167,112,101
Kt-dsblXQnsUv3GjA_DFvg,Lauren,328,"2012-05-01 00:00:00",56,58,60,19,3.93,15,1,0,0,0,6,20,28,28,23,2
KT2EgE1Nv_-Ms8olYxEuFw,May,648,"2008-05-28 00:00:00",1633,1504,1550,116,4,806,80,49,49,10,240,530,1099,1099,227,57
kT8PCNJ3RnBXHJEZCaM5_w,Matthew,76,"2009-09-26 00:00:00",90,72,94,5,3.67,8,5,0,0,0,7,8,12,12,5,0
KtERwGUIK2urGM1mejPYiA,Alexis,584,"2011-03-11 00:00:00",536,44,73,43,4.15,65,9,6,1,1,66,77,84,84,48,8
ktHQW0nXvgB5KgUhB1t8WQ,Nicole,22,"2011-03-05 00:00:00",2,0,0,0,4.43,0,0,0,0,0,0,0,0,0,0,0
KtKBzi56llsA4YkomltdOg,Darlene,29,"2011-02-04 00:00:00",4,0,0,0,3.47,0,0,0,0,0,0,0,0,0,0,0
ktm2YMsb65tRnePcYpVlqg,Alex,493,"2012-11-19 00:00:00",372,61,64,42,4.37,31,4,2,0,0,15,32,50,50,21,5
Ktnzz02aHxGvdaiP0BhHow,Sam,201,"2010-07-19 00:00:00",44,30,15,5,3.46,1,0,0,0,0,8,3,3,3,5,1
KTsaDeM4HY7D-cser0kDnw,Brian,305,"2010-03-30 00:00:00",32,6,3,4,3.31,1,2,0,0,0,0,2,2,2,0,0
KUCivrQtY-iCWzb_K7oSOg,Michael,272,"2011-04-04 00:00:00",204,147,68,23,4,11,4,1,0,0,11,23,24,24,15,5
KUcXU40pk1TftQ4J5hOnZw,Michael,313,"2009-02-13 00:00:00",854,771,802,35,4.03,65,13,5,0,1,24,84,167,167,33,36
KuEWrgVefQTTAl47-b_NFw,Minerva,41,"2012-03-22 00:00:00",2,0,0,5,4.27,0,1,0,0,0,0,2,0,0,0,0
kuifhNNBHwmgvKx6Xe98SA,Samuel,414,"2009-05-06 00:00:00",5,4,6,17,4.07,3,0,0,0,0,5,4,8,8,2,0
kuleJ1LE6CWISK3ZUWjClQ,Eric,22,"2014-11-06 00:00:00",13,0,3,0,3.57,0,0,0,0,0,0,0,0,0,0,0
kulP4rgLtL6FGAOtOgh9pw,Cesar,208,"2013-12-05 00:00:00",213,10,8,7,4.2,8,5,0,0,0,8,8,29,29,21,12
kuNFy4pd9vIVj1yT4w_HVQ,Richard,101,"2009-09-25 00:00:00",0,0,0,4,4.14,0,0,0,0,0,0,2,1,1,0,1
KuQihTwMfE8pd9vwNyaNaA,Clover,960,"2009-06-18 00:00:00",15642,15598,15678,108,3.97,998,80,87,108,73,327,1229,899,899,190,96
KVJMmL0YhWwZRUhhMNkpjA,Darlene,947,"2010-09-12 00:00:00",7,2,1,38,3.77,5,1,1,1,0,10,12,9,9,4,1
KVN1eio-4QU3zlkPmZHRFQ,Jemmie,550,"2010-07-24 00:00:00",55,15,13,33,3.99,19,6,2,0,0,34,49,33,33,33,19
KvpEg3Onb7AG3ikpJMPaFQ,Cali,142,"2009-05-08 00:00:00",25,19,1,9,3.53,1,0,0,0,0,5,5,5,5,1,0
